Condition,RedToyReward,YellowToyReward,LearnC,LearnR,TeachC,TeachR,DiscoverC,DiscoverR,ExploreProb,TeacherReward,Decision
Inverted_Rewards,5,12,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,12,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,12,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,12,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,12,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,12,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,12,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,13,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,13,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,13,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,13,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,13,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,13,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,13,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,13,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,13,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,13,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,13,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,13,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,13,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,13,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,13,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,13,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,13,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,13,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,13,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,13,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,13,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,13,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,13,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,13,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,14,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,14,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,14,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,14,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,14,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,14,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,14,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,14,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,14,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,14,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,14,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,14,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,14,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,14,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,14,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,14,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,14,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,14,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,14,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,14,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,14,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,14,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,14,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,14,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,15,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,15,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,15,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,15,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,15,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,15,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,15,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,15,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,15,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,15,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,15,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,15,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,15,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,15,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,15,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,15,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,15,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,15,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,15,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,15,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,15,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,15,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,15,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,15,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,16,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,16,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,16,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,16,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,16,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,16,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,16,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,16,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,16,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,16,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,16,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,16,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,16,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,16,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,16,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,16,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,16,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,16,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,16,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,16,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,16,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,16,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,16,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,16,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,17,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,17,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,17,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,17,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,17,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,17,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,17,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,17,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,17,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,17,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,17,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,17,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,17,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,17,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,17,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,17,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,17,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,17,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,17,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,17,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,17,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,17,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,17,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,17,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,18,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,18,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,18,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,18,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,18,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,18,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,18,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,18,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,18,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,18,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,18,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,18,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,18,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,18,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,18,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,18,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,18,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,18,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,18,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,18,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,18,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,18,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,18,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,18,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,19,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,19,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,19,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,19,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,19,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,19,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,19,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,19,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,19,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,19,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,19,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,19,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,19,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,19,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,19,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,19,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,19,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,19,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,19,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,19,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,19,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,19,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,19,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,19,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,20,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,20,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,20,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,20,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,20,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,20,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,20,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,20,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,20,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,20,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,20,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,20,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,20,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,20,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,20,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,20,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,20,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,20,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,20,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,20,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,20,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,20,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,20,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,20,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,21,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,21,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,21,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,21,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,21,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,21,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,21,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,21,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,21,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,21,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,21,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,21,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,21,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,21,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,21,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,21,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,21,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,21,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,21,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,21,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,21,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,21,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,21,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,21,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,22,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,22,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,22,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,22,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,22,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,22,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,22,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,22,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,22,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,22,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,22,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,22,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,22,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,22,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,22,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,22,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,22,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,22,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,22,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,22,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,22,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,22,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,22,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,22,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,23,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,23,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,23,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,23,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,23,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,23,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,23,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,23,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,23,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,23,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,23,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,23,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,23,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,23,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,23,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,23,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,23,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,23,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,23,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,23,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,23,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,23,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,23,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,23,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,24,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,24,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,24,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,24,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,24,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,24,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,24,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,24,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,24,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,24,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,24,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,24,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,24,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,24,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,24,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,24,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
