Condition,RedToyReward,YellowToyReward,LearnC,LearnR,DiscoverC,DiscoverR,ExploreProb,Decision
3: Diff. C,13,13,1,1,0,0,0.3,RedToy
3: Diff. C,13,13,1,1,1,1,0.3,YellowToy
3: Diff. C,13,13,1,0,1,0,0.3,YellowToy
3: Diff. C,13,13,0,1,0,1,0.3,Either
4: RvC,1,13,0,0,1,1,0.3,YellowToy
4: RvC,1,13,1,1,0,0,0.3,YellowToy
4: RvC,1,13,1,1,1,1,0.3,YellowToy
4: RvC,1,13,1,0,1,0,0.3,YellowToy
4: RvC,1,13,0,1,0,1,0.3,YellowToy
1: R&C,13,1,0,0,1,1,0.5,YellowToy
1: R&C,13,1,1,1,0,0,0.5,RedToy
1: R&C,13,1,1,1,1,1,0.5,YellowToy
1: R&C,13,1,1,0,1,0,0.5,YellowToy
1: R&C,13,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,13,0,0,1,1,0.5,RedToy
2: Diff. R,1,13,1,1,0,0,0.5,YellowToy
2: Diff. R,1,13,1,1,1,1,0.5,YellowToy
2: Diff. R,1,13,1,0,1,0,0.5,Either
2: Diff. R,1,13,0,1,0,1,0.5,YellowToy
3: Diff. C,13,13,0,0,1,1,0.5,YellowToy
3: Diff. C,13,13,1,1,0,0,0.5,RedToy
3: Diff. C,13,13,1,1,1,1,0.5,YellowToy
3: Diff. C,13,13,1,0,1,0,0.5,YellowToy
3: Diff. C,13,13,0,1,0,1,0.5,Either
4: RvC,1,13,0,0,1,1,0.5,YellowToy
4: RvC,1,13,1,1,0,0,0.5,YellowToy
4: RvC,1,13,1,1,1,1,0.5,YellowToy
4: RvC,1,13,1,0,1,0,0.5,YellowToy
4: RvC,1,13,0,1,0,1,0.5,YellowToy
1: R&C,13,1,0,0,1,1,0.7,YellowToy
1: R&C,13,1,1,1,0,0,0.7,RedToy
1: R&C,13,1,1,1,1,1,0.7,YellowToy
1: R&C,13,1,1,0,1,0,0.7,YellowToy
1: R&C,13,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,13,0,0,1,1,0.7,RedToy
2: Diff. R,1,13,1,1,0,0,0.7,YellowToy
2: Diff. R,1,13,1,1,1,1,0.7,YellowToy
2: Diff. R,1,13,1,0,1,0,0.7,Either
2: Diff. R,1,13,0,1,0,1,0.7,YellowToy
3: Diff. C,13,13,0,0,1,1,0.7,YellowToy
3: Diff. C,13,13,1,1,0,0,0.7,RedToy
3: Diff. C,13,13,1,1,1,1,0.7,YellowToy
3: Diff. C,13,13,1,0,1,0,0.7,YellowToy
3: Diff. C,13,13,0,1,0,1,0.7,Either
4: RvC,1,13,0,0,1,1,0.7,YellowToy
4: RvC,1,13,1,1,0,0,0.7,YellowToy
4: RvC,1,13,1,1,1,1,0.7,YellowToy
4: RvC,1,13,1,0,1,0,0.7,YellowToy
4: RvC,1,13,0,1,0,1,0.7,YellowToy
1: R&C,13,1,0,0,1,1,0.99,YellowToy
1: R&C,13,1,1,1,0,0,0.99,RedToy
1: R&C,13,1,1,1,1,1,0.99,YellowToy
1: R&C,13,1,1,0,1,0,0.99,YellowToy
1: R&C,13,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,13,0,0,1,1,0.99,RedToy
2: Diff. R,1,13,1,1,0,0,0.99,YellowToy
2: Diff. R,1,13,1,1,1,1,0.99,YellowToy
2: Diff. R,1,13,1,0,1,0,0.99,Either
2: Diff. R,1,13,0,1,0,1,0.99,YellowToy
3: Diff. C,13,13,0,0,1,1,0.99,YellowToy
3: Diff. C,13,13,1,1,0,0,0.99,RedToy
3: Diff. C,13,13,1,1,1,1,0.99,YellowToy
3: Diff. C,13,13,1,0,1,0,0.99,YellowToy
3: Diff. C,13,13,0,1,0,1,0.99,Either
4: RvC,1,13,0,0,1,1,0.99,YellowToy
4: RvC,1,13,1,1,0,0,0.99,YellowToy
4: RvC,1,13,1,1,1,1,0.99,YellowToy
4: RvC,1,13,1,0,1,0,0.99,YellowToy
4: RvC,1,13,0,1,0,1,0.99,YellowToy
1: R&C,15,1,0,0,1,1,0.3,YellowToy
1: R&C,15,1,1,1,0,0,0.3,RedToy
1: R&C,15,1,1,1,1,1,0.3,RedToy
1: R&C,15,1,1,0,1,0,0.3,YellowToy
1: R&C,15,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,15,0,0,1,1,0.3,RedToy
2: Diff. R,1,15,1,1,0,0,0.3,YellowToy
2: Diff. R,1,15,1,1,1,1,0.3,YellowToy
2: Diff. R,1,15,1,0,1,0,0.3,Either
2: Diff. R,1,15,0,1,0,1,0.3,YellowToy
3: Diff. C,15,15,0,0,1,1,0.3,YellowToy
3: Diff. C,15,15,1,1,0,0,0.3,RedToy
3: Diff. C,15,15,1,1,1,1,0.3,YellowToy
3: Diff. C,15,15,1,0,1,0,0.3,YellowToy
3: Diff. C,15,15,0,1,0,1,0.3,Either
4: RvC,1,15,0,0,1,1,0.3,YellowToy
4: RvC,1,15,1,1,0,0,0.3,YellowToy
4: RvC,1,15,1,1,1,1,0.3,YellowToy
4: RvC,1,15,1,0,1,0,0.3,YellowToy
4: RvC,1,15,0,1,0,1,0.3,YellowToy
1: R&C,15,1,0,0,1,1,0.5,YellowToy
1: R&C,15,1,1,1,0,0,0.5,RedToy
1: R&C,15,1,1,1,1,1,0.5,YellowToy
1: R&C,15,1,1,0,1,0,0.5,YellowToy
1: R&C,15,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,15,0,0,1,1,0.5,RedToy
2: Diff. R,1,15,1,1,0,0,0.5,YellowToy
2: Diff. R,1,15,1,1,1,1,0.5,YellowToy
2: Diff. R,1,15,1,0,1,0,0.5,Either
2: Diff. R,1,15,0,1,0,1,0.5,YellowToy
3: Diff. C,15,15,0,0,1,1,0.5,YellowToy
3: Diff. C,15,15,1,1,0,0,0.5,RedToy
3: Diff. C,15,15,1,1,1,1,0.5,YellowToy
3: Diff. C,15,15,1,0,1,0,0.5,YellowToy
3: Diff. C,15,15,0,1,0,1,0.5,Either
4: RvC,1,15,0,0,1,1,0.5,YellowToy
4: RvC,1,15,1,1,0,0,0.5,YellowToy
4: RvC,1,15,1,1,1,1,0.5,YellowToy
4: RvC,1,15,1,0,1,0,0.5,YellowToy
4: RvC,1,15,0,1,0,1,0.5,YellowToy
1: R&C,15,1,0,0,1,1,0.7,YellowToy
1: R&C,15,1,1,1,0,0,0.7,RedToy
1: R&C,15,1,1,1,1,1,0.7,YellowToy
1: R&C,15,1,1,0,1,0,0.7,YellowToy
1: R&C,15,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,15,0,0,1,1,0.7,RedToy
2: Diff. R,1,15,1,1,0,0,0.7,YellowToy
2: Diff. R,1,15,1,1,1,1,0.7,YellowToy
2: Diff. R,1,15,1,0,1,0,0.7,Either
2: Diff. R,1,15,0,1,0,1,0.7,YellowToy
3: Diff. C,15,15,0,0,1,1,0.7,YellowToy
3: Diff. C,15,15,1,1,0,0,0.7,RedToy
3: Diff. C,15,15,1,1,1,1,0.7,YellowToy
3: Diff. C,15,15,1,0,1,0,0.7,YellowToy
3: Diff. C,15,15,0,1,0,1,0.7,Either
4: RvC,1,15,0,0,1,1,0.7,YellowToy
4: RvC,1,15,1,1,0,0,0.7,YellowToy
4: RvC,1,15,1,1,1,1,0.7,YellowToy
4: RvC,1,15,1,0,1,0,0.7,YellowToy
4: RvC,1,15,0,1,0,1,0.7,YellowToy
1: R&C,15,1,0,0,1,1,0.99,YellowToy
1: R&C,15,1,1,1,0,0,0.99,RedToy
1: R&C,15,1,1,1,1,1,0.99,YellowToy
1: R&C,15,1,1,0,1,0,0.99,YellowToy
1: R&C,15,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,15,0,0,1,1,0.99,RedToy
2: Diff. R,1,15,1,1,0,0,0.99,YellowToy
2: Diff. R,1,15,1,1,1,1,0.99,YellowToy
2: Diff. R,1,15,1,0,1,0,0.99,Either
2: Diff. R,1,15,0,1,0,1,0.99,YellowToy
3: Diff. C,15,15,0,0,1,1,0.99,YellowToy
3: Diff. C,15,15,1,1,0,0,0.99,RedToy
3: Diff. C,15,15,1,1,1,1,0.99,YellowToy
3: Diff. C,15,15,1,0,1,0,0.99,YellowToy
3: Diff. C,15,15,0,1,0,1,0.99,Either
4: RvC,1,15,0,0,1,1,0.99,YellowToy
4: RvC,1,15,1,1,0,0,0.99,YellowToy
4: RvC,1,15,1,1,1,1,0.99,YellowToy
4: RvC,1,15,1,0,1,0,0.99,YellowToy
4: RvC,1,15,0,1,0,1,0.99,YellowToy
1: R&C,17,1,0,0,1,1,0.3,YellowToy
1: R&C,17,1,1,1,0,0,0.3,RedToy
1: R&C,17,1,1,1,1,1,0.3,RedToy
1: R&C,17,1,1,0,1,0,0.3,YellowToy
1: R&C,17,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,17,0,0,1,1,0.3,RedToy
2: Diff. R,1,17,1,1,0,0,0.3,YellowToy
2: Diff. R,1,17,1,1,1,1,0.3,YellowToy
2: Diff. R,1,17,1,0,1,0,0.3,Either
2: Diff. R,1,17,0,1,0,1,0.3,YellowToy
3: Diff. C,17,17,0,0,1,1,0.3,YellowToy
3: Diff. C,17,17,1,1,0,0,0.3,RedToy
3: Diff. C,17,17,1,1,1,1,0.3,YellowToy
3: Diff. C,17,17,1,0,1,0,0.3,YellowToy
3: Diff. C,17,17,0,1,0,1,0.3,Either
4: RvC,1,17,0,0,1,1,0.3,YellowToy
4: RvC,1,17,1,1,0,0,0.3,YellowToy
4: RvC,1,17,1,1,1,1,0.3,YellowToy
4: RvC,1,17,1,0,1,0,0.3,YellowToy
4: RvC,1,17,0,1,0,1,0.3,YellowToy
1: R&C,17,1,0,0,1,1,0.5,YellowToy
1: R&C,17,1,1,1,0,0,0.5,RedToy
1: R&C,17,1,1,1,1,1,0.5,YellowToy
1: R&C,17,1,1,0,1,0,0.5,YellowToy
1: R&C,17,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,17,0,0,1,1,0.5,RedToy
2: Diff. R,1,17,1,1,0,0,0.5,YellowToy
2: Diff. R,1,17,1,1,1,1,0.5,YellowToy
2: Diff. R,1,17,1,0,1,0,0.5,Either
2: Diff. R,1,17,0,1,0,1,0.5,YellowToy
3: Diff. C,17,17,0,0,1,1,0.5,YellowToy
3: Diff. C,17,17,1,1,0,0,0.5,RedToy
3: Diff. C,17,17,1,1,1,1,0.5,YellowToy
3: Diff. C,17,17,1,0,1,0,0.5,YellowToy
3: Diff. C,17,17,0,1,0,1,0.5,Either
4: RvC,1,17,0,0,1,1,0.5,YellowToy
4: RvC,1,17,1,1,0,0,0.5,YellowToy
4: RvC,1,17,1,1,1,1,0.5,YellowToy
4: RvC,1,17,1,0,1,0,0.5,YellowToy
4: RvC,1,17,0,1,0,1,0.5,YellowToy
1: R&C,17,1,0,0,1,1,0.7,YellowToy
1: R&C,17,1,1,1,0,0,0.7,RedToy
1: R&C,17,1,1,1,1,1,0.7,YellowToy
1: R&C,17,1,1,0,1,0,0.7,YellowToy
1: R&C,17,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,17,0,0,1,1,0.7,RedToy
2: Diff. R,1,17,1,1,0,0,0.7,YellowToy
2: Diff. R,1,17,1,1,1,1,0.7,YellowToy
2: Diff. R,1,17,1,0,1,0,0.7,Either
2: Diff. R,1,17,0,1,0,1,0.7,YellowToy
3: Diff. C,17,17,0,0,1,1,0.7,YellowToy
3: Diff. C,17,17,1,1,0,0,0.7,RedToy
3: Diff. C,17,17,1,1,1,1,0.7,YellowToy
3: Diff. C,17,17,1,0,1,0,0.7,YellowToy
3: Diff. C,17,17,0,1,0,1,0.7,Either
4: RvC,1,17,0,0,1,1,0.7,YellowToy
4: RvC,1,17,1,1,0,0,0.7,YellowToy
4: RvC,1,17,1,1,1,1,0.7,YellowToy
4: RvC,1,17,1,0,1,0,0.7,YellowToy
4: RvC,1,17,0,1,0,1,0.7,YellowToy
1: R&C,17,1,0,0,1,1,0.99,YellowToy
1: R&C,17,1,1,1,0,0,0.99,RedToy
1: R&C,17,1,1,1,1,1,0.99,YellowToy
1: R&C,17,1,1,0,1,0,0.99,YellowToy
1: R&C,17,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,17,0,0,1,1,0.99,RedToy
2: Diff. R,1,17,1,1,0,0,0.99,YellowToy
2: Diff. R,1,17,1,1,1,1,0.99,YellowToy
2: Diff. R,1,17,1,0,1,0,0.99,Either
2: Diff. R,1,17,0,1,0,1,0.99,YellowToy
3: Diff. C,17,17,0,0,1,1,0.99,YellowToy
3: Diff. C,17,17,1,1,0,0,0.99,RedToy
3: Diff. C,17,17,1,1,1,1,0.99,YellowToy
3: Diff. C,17,17,1,0,1,0,0.99,YellowToy
3: Diff. C,17,17,0,1,0,1,0.99,Either
4: RvC,1,17,0,0,1,1,0.99,YellowToy
4: RvC,1,17,1,1,0,0,0.99,YellowToy
4: RvC,1,17,1,1,1,1,0.99,YellowToy
4: RvC,1,17,1,0,1,0,0.99,YellowToy
4: RvC,1,17,0,1,0,1,0.99,YellowToy
1: R&C,19,1,0,0,1,1,0.3,YellowToy
1: R&C,19,1,1,1,0,0,0.3,RedToy
1: R&C,19,1,1,1,1,1,0.3,RedToy
1: R&C,19,1,1,0,1,0,0.3,YellowToy
1: R&C,19,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,19,0,0,1,1,0.3,RedToy
2: Diff. R,1,19,1,1,0,0,0.3,YellowToy
2: Diff. R,1,19,1,1,1,1,0.3,YellowToy
2: Diff. R,1,19,1,0,1,0,0.3,Either
2: Diff. R,1,19,0,1,0,1,0.3,YellowToy
3: Diff. C,19,19,0,0,1,1,0.3,YellowToy
3: Diff. C,19,19,1,1,0,0,0.3,RedToy
3: Diff. C,19,19,1,1,1,1,0.3,YellowToy
3: Diff. C,19,19,1,0,1,0,0.3,YellowToy
3: Diff. C,19,19,0,1,0,1,0.3,Either
4: RvC,1,19,0,0,1,1,0.3,YellowToy
4: RvC,1,19,1,1,0,0,0.3,YellowToy
4: RvC,1,19,1,1,1,1,0.3,YellowToy
4: RvC,1,19,1,0,1,0,0.3,YellowToy
4: RvC,1,19,0,1,0,1,0.3,YellowToy
1: R&C,19,1,0,0,1,1,0.5,YellowToy
1: R&C,19,1,1,1,0,0,0.5,RedToy
1: R&C,19,1,1,1,1,1,0.5,YellowToy
1: R&C,19,1,1,0,1,0,0.5,YellowToy
1: R&C,19,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,19,0,0,1,1,0.5,RedToy
2: Diff. R,1,19,1,1,0,0,0.5,YellowToy
2: Diff. R,1,19,1,1,1,1,0.5,YellowToy
2: Diff. R,1,19,1,0,1,0,0.5,Either
2: Diff. R,1,19,0,1,0,1,0.5,YellowToy
3: Diff. C,19,19,0,0,1,1,0.5,YellowToy
3: Diff. C,19,19,1,1,0,0,0.5,RedToy
3: Diff. C,19,19,1,1,1,1,0.5,YellowToy
3: Diff. C,19,19,1,0,1,0,0.5,YellowToy
3: Diff. C,19,19,0,1,0,1,0.5,Either
4: RvC,1,19,0,0,1,1,0.5,YellowToy
4: RvC,1,19,1,1,0,0,0.5,YellowToy
4: RvC,1,19,1,1,1,1,0.5,YellowToy
4: RvC,1,19,1,0,1,0,0.5,YellowToy
4: RvC,1,19,0,1,0,1,0.5,YellowToy
1: R&C,19,1,0,0,1,1,0.7,YellowToy
1: R&C,19,1,1,1,0,0,0.7,RedToy
1: R&C,19,1,1,1,1,1,0.7,YellowToy
1: R&C,19,1,1,0,1,0,0.7,YellowToy
1: R&C,19,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,19,0,0,1,1,0.7,RedToy
2: Diff. R,1,19,1,1,0,0,0.7,YellowToy
2: Diff. R,1,19,1,1,1,1,0.7,YellowToy
2: Diff. R,1,19,1,0,1,0,0.7,Either
2: Diff. R,1,19,0,1,0,1,0.7,YellowToy
3: Diff. C,19,19,0,0,1,1,0.7,YellowToy
3: Diff. C,19,19,1,1,0,0,0.7,RedToy
3: Diff. C,19,19,1,1,1,1,0.7,YellowToy
3: Diff. C,19,19,1,0,1,0,0.7,YellowToy
3: Diff. C,19,19,0,1,0,1,0.7,Either
4: RvC,1,19,0,0,1,1,0.7,YellowToy
4: RvC,1,19,1,1,0,0,0.7,YellowToy
4: RvC,1,19,1,1,1,1,0.7,YellowToy
4: RvC,1,19,1,0,1,0,0.7,YellowToy
4: RvC,1,19,0,1,0,1,0.7,YellowToy
1: R&C,19,1,0,0,1,1,0.99,YellowToy
1: R&C,19,1,1,1,0,0,0.99,RedToy
1: R&C,19,1,1,1,1,1,0.99,YellowToy
1: R&C,19,1,1,0,1,0,0.99,YellowToy
1: R&C,19,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,19,0,0,1,1,0.99,RedToy
2: Diff. R,1,19,1,1,0,0,0.99,YellowToy
2: Diff. R,1,19,1,1,1,1,0.99,YellowToy
2: Diff. R,1,19,1,0,1,0,0.99,Either
2: Diff. R,1,19,0,1,0,1,0.99,YellowToy
3: Diff. C,19,19,0,0,1,1,0.99,YellowToy
3: Diff. C,19,19,1,1,0,0,0.99,RedToy
3: Diff. C,19,19,1,1,1,1,0.99,YellowToy
3: Diff. C,19,19,1,0,1,0,0.99,YellowToy
3: Diff. C,19,19,0,1,0,1,0.99,Either
4: RvC,1,19,0,0,1,1,0.99,YellowToy
4: RvC,1,19,1,1,0,0,0.99,YellowToy
4: RvC,1,19,1,1,1,1,0.99,YellowToy
4: RvC,1,19,1,0,1,0,0.99,YellowToy
4: RvC,1,19,0,1,0,1,0.99,YellowToy
1: R&C,21,1,0,0,1,1,0.3,YellowToy
1: R&C,21,1,1,1,0,0,0.3,RedToy
1: R&C,21,1,1,1,1,1,0.3,RedToy
1: R&C,21,1,1,0,1,0,0.3,YellowToy
1: R&C,21,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,21,0,0,1,1,0.3,RedToy
2: Diff. R,1,21,1,1,0,0,0.3,YellowToy
2: Diff. R,1,21,1,1,1,1,0.3,YellowToy
2: Diff. R,1,21,1,0,1,0,0.3,Either
2: Diff. R,1,21,0,1,0,1,0.3,YellowToy
3: Diff. C,21,21,0,0,1,1,0.3,YellowToy
3: Diff. C,21,21,1,1,0,0,0.3,RedToy
3: Diff. C,21,21,1,1,1,1,0.3,YellowToy
3: Diff. C,21,21,1,0,1,0,0.3,YellowToy
3: Diff. C,21,21,0,1,0,1,0.3,Either
4: RvC,1,21,0,0,1,1,0.3,YellowToy
4: RvC,1,21,1,1,0,0,0.3,YellowToy
4: RvC,1,21,1,1,1,1,0.3,YellowToy
4: RvC,1,21,1,0,1,0,0.3,YellowToy
4: RvC,1,21,0,1,0,1,0.3,YellowToy
1: R&C,21,1,0,0,1,1,0.5,YellowToy
1: R&C,21,1,1,1,0,0,0.5,RedToy
1: R&C,21,1,1,1,1,1,0.5,YellowToy
1: R&C,21,1,1,0,1,0,0.5,YellowToy
1: R&C,21,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,21,0,0,1,1,0.5,RedToy
2: Diff. R,1,21,1,1,0,0,0.5,YellowToy
2: Diff. R,1,21,1,1,1,1,0.5,YellowToy
2: Diff. R,1,21,1,0,1,0,0.5,Either
2: Diff. R,1,21,0,1,0,1,0.5,YellowToy
3: Diff. C,21,21,0,0,1,1,0.5,YellowToy
3: Diff. C,21,21,1,1,0,0,0.5,RedToy
3: Diff. C,21,21,1,1,1,1,0.5,YellowToy
3: Diff. C,21,21,1,0,1,0,0.5,YellowToy
3: Diff. C,21,21,0,1,0,1,0.5,Either
4: RvC,1,21,0,0,1,1,0.5,YellowToy
4: RvC,1,21,1,1,0,0,0.5,YellowToy
4: RvC,1,21,1,1,1,1,0.5,YellowToy
4: RvC,1,21,1,0,1,0,0.5,YellowToy
4: RvC,1,21,0,1,0,1,0.5,YellowToy
1: R&C,21,1,0,0,1,1,0.7,YellowToy
1: R&C,21,1,1,1,0,0,0.7,RedToy
1: R&C,21,1,1,1,1,1,0.7,YellowToy
1: R&C,21,1,1,0,1,0,0.7,YellowToy
1: R&C,21,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,21,0,0,1,1,0.7,RedToy
2: Diff. R,1,21,1,1,0,0,0.7,YellowToy
2: Diff. R,1,21,1,1,1,1,0.7,YellowToy
2: Diff. R,1,21,1,0,1,0,0.7,Either
2: Diff. R,1,21,0,1,0,1,0.7,YellowToy
3: Diff. C,21,21,0,0,1,1,0.7,YellowToy
3: Diff. C,21,21,1,1,0,0,0.7,RedToy
3: Diff. C,21,21,1,1,1,1,0.7,YellowToy
3: Diff. C,21,21,1,0,1,0,0.7,YellowToy
3: Diff. C,21,21,0,1,0,1,0.7,Either
4: RvC,1,21,0,0,1,1,0.7,YellowToy
4: RvC,1,21,1,1,0,0,0.7,YellowToy
4: RvC,1,21,1,1,1,1,0.7,YellowToy
4: RvC,1,21,1,0,1,0,0.7,YellowToy
4: RvC,1,21,0,1,0,1,0.7,YellowToy
1: R&C,21,1,0,0,1,1,0.99,YellowToy
1: R&C,21,1,1,1,0,0,0.99,RedToy
1: R&C,21,1,1,1,1,1,0.99,YellowToy
1: R&C,21,1,1,0,1,0,0.99,YellowToy
1: R&C,21,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,21,0,0,1,1,0.99,RedToy
2: Diff. R,1,21,1,1,0,0,0.99,YellowToy
2: Diff. R,1,21,1,1,1,1,0.99,YellowToy
2: Diff. R,1,21,1,0,1,0,0.99,Either
2: Diff. R,1,21,0,1,0,1,0.99,YellowToy
3: Diff. C,21,21,0,0,1,1,0.99,YellowToy
3: Diff. C,21,21,1,1,0,0,0.99,RedToy
3: Diff. C,21,21,1,1,1,1,0.99,YellowToy
3: Diff. C,21,21,1,0,1,0,0.99,YellowToy
3: Diff. C,21,21,0,1,0,1,0.99,Either
4: RvC,1,21,0,0,1,1,0.99,YellowToy
4: RvC,1,21,1,1,0,0,0.99,YellowToy
4: RvC,1,21,1,1,1,1,0.99,YellowToy
4: RvC,1,21,1,0,1,0,0.99,YellowToy
4: RvC,1,21,0,1,0,1,0.99,YellowToy
1: R&C,23,1,0,0,1,1,0.3,YellowToy
1: R&C,23,1,1,1,0,0,0.3,RedToy
1: R&C,23,1,1,1,1,1,0.3,RedToy
1: R&C,23,1,1,0,1,0,0.3,YellowToy
1: R&C,23,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,23,0,0,1,1,0.3,RedToy
2: Diff. R,1,23,1,1,0,0,0.3,YellowToy
2: Diff. R,1,23,1,1,1,1,0.3,YellowToy
2: Diff. R,1,23,1,0,1,0,0.3,Either
2: Diff. R,1,23,0,1,0,1,0.3,YellowToy
3: Diff. C,23,23,0,0,1,1,0.3,YellowToy
3: Diff. C,23,23,1,1,0,0,0.3,RedToy
3: Diff. C,23,23,1,1,1,1,0.3,YellowToy
3: Diff. C,23,23,1,0,1,0,0.3,YellowToy
3: Diff. C,23,23,0,1,0,1,0.3,Either
4: RvC,1,23,0,0,1,1,0.3,YellowToy
4: RvC,1,23,1,1,0,0,0.3,YellowToy
4: RvC,1,23,1,1,1,1,0.3,YellowToy
4: RvC,1,23,1,0,1,0,0.3,YellowToy
4: RvC,1,23,0,1,0,1,0.3,YellowToy
1: R&C,23,1,0,0,1,1,0.5,YellowToy
1: R&C,23,1,1,1,0,0,0.5,RedToy
1: R&C,23,1,1,1,1,1,0.5,YellowToy
1: R&C,23,1,1,0,1,0,0.5,YellowToy
1: R&C,23,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,23,0,0,1,1,0.5,RedToy
2: Diff. R,1,23,1,1,0,0,0.5,YellowToy
2: Diff. R,1,23,1,1,1,1,0.5,YellowToy
2: Diff. R,1,23,1,0,1,0,0.5,Either
2: Diff. R,1,23,0,1,0,1,0.5,YellowToy
3: Diff. C,23,23,0,0,1,1,0.5,YellowToy
3: Diff. C,23,23,1,1,0,0,0.5,RedToy
3: Diff. C,23,23,1,1,1,1,0.5,YellowToy
3: Diff. C,23,23,1,0,1,0,0.5,YellowToy
3: Diff. C,23,23,0,1,0,1,0.5,Either
4: RvC,1,23,0,0,1,1,0.5,YellowToy
4: RvC,1,23,1,1,0,0,0.5,YellowToy
4: RvC,1,23,1,1,1,1,0.5,YellowToy
4: RvC,1,23,1,0,1,0,0.5,YellowToy
4: RvC,1,23,0,1,0,1,0.5,YellowToy
1: R&C,23,1,0,0,1,1,0.7,YellowToy
1: R&C,23,1,1,1,0,0,0.7,RedToy
1: R&C,23,1,1,1,1,1,0.7,YellowToy
1: R&C,23,1,1,0,1,0,0.7,YellowToy
1: R&C,23,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,23,0,0,1,1,0.7,RedToy
2: Diff. R,1,23,1,1,0,0,0.7,YellowToy
2: Diff. R,1,23,1,1,1,1,0.7,YellowToy
2: Diff. R,1,23,1,0,1,0,0.7,Either
2: Diff. R,1,23,0,1,0,1,0.7,YellowToy
3: Diff. C,23,23,0,0,1,1,0.7,YellowToy
3: Diff. C,23,23,1,1,0,0,0.7,RedToy
3: Diff. C,23,23,1,1,1,1,0.7,YellowToy
3: Diff. C,23,23,1,0,1,0,0.7,YellowToy
3: Diff. C,23,23,0,1,0,1,0.7,Either
4: RvC,1,23,0,0,1,1,0.7,YellowToy
4: RvC,1,23,1,1,0,0,0.7,YellowToy
4: RvC,1,23,1,1,1,1,0.7,YellowToy
4: RvC,1,23,1,0,1,0,0.7,YellowToy
4: RvC,1,23,0,1,0,1,0.7,YellowToy
1: R&C,23,1,0,0,1,1,0.99,YellowToy
1: R&C,23,1,1,1,0,0,0.99,RedToy
1: R&C,23,1,1,1,1,1,0.99,YellowToy
1: R&C,23,1,1,0,1,0,0.99,YellowToy
1: R&C,23,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,23,0,0,1,1,0.99,RedToy
2: Diff. R,1,23,1,1,0,0,0.99,YellowToy
2: Diff. R,1,23,1,1,1,1,0.99,YellowToy
2: Diff. R,1,23,1,0,1,0,0.99,Either
2: Diff. R,1,23,0,1,0,1,0.99,YellowToy
3: Diff. C,23,23,0,0,1,1,0.99,YellowToy
3: Diff. C,23,23,1,1,0,0,0.99,RedToy
3: Diff. C,23,23,1,1,1,1,0.99,YellowToy
3: Diff. C,23,23,1,0,1,0,0.99,YellowToy
3: Diff. C,23,23,0,1,0,1,0.99,Either
4: RvC,1,23,0,0,1,1,0.99,YellowToy
4: RvC,1,23,1,1,0,0,0.99,YellowToy
4: RvC,1,23,1,1,1,1,0.99,YellowToy
4: RvC,1,23,1,0,1,0,0.99,YellowToy
4: RvC,1,23,0,1,0,1,0.99,YellowToy
1: R&C,25,1,0,0,1,1,0.3,YellowToy
1: R&C,25,1,1,1,0,0,0.3,RedToy
1: R&C,25,1,1,1,1,1,0.3,RedToy
1: R&C,25,1,1,0,1,0,0.3,YellowToy
1: R&C,25,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,25,0,0,1,1,0.3,RedToy
2: Diff. R,1,25,1,1,0,0,0.3,YellowToy
2: Diff. R,1,25,1,1,1,1,0.3,YellowToy
2: Diff. R,1,25,1,0,1,0,0.3,Either
2: Diff. R,1,25,0,1,0,1,0.3,YellowToy
3: Diff. C,25,25,0,0,1,1,0.3,YellowToy
3: Diff. C,25,25,1,1,0,0,0.3,RedToy
3: Diff. C,25,25,1,1,1,1,0.3,YellowToy
3: Diff. C,25,25,1,0,1,0,0.3,YellowToy
3: Diff. C,25,25,0,1,0,1,0.3,Either
4: RvC,1,25,0,0,1,1,0.3,YellowToy
4: RvC,1,25,1,1,0,0,0.3,YellowToy
4: RvC,1,25,1,1,1,1,0.3,YellowToy
4: RvC,1,25,1,0,1,0,0.3,YellowToy
4: RvC,1,25,0,1,0,1,0.3,YellowToy
